,data,horário,camp.,rodada,dia,local,resultado,gp,gc,oponente,posse,público,capitão,formação,árbitro,relatório da partida,notas,tc,cag,dist,pb,pt,temporada,time
17,2021-05-29,21:00,Série A,Rodada da semana 1,sáb,Em casa,E,0,0,Fluminense,71,,Miranda,3-5-2,Rodolpho Toski Marques,Relatório da Partida,,7,3,,0,0,2021,Sao Paulo
18,2021-06-05,19:00,Série A,Rodada da semana 2,sáb,Visitante,D,0,2,Atl Goianiense,62,,Miranda,3-5-2,Diego Pombo Lopez,Relatório da Partida,,13,3,,0,0,2021,Sao Paulo
19,2021-06-13,16:00,Série A,Rodada da semana 3,dom,Visitante,D,0,1,Atlético Mineiro,58,,Miranda,3-5-2,Anderson Daronco,Relatório da Partida,,5,0,,0,0,2021,Sao Paulo
20,2021-06-16,19:00,Série A,Rodada da semana 4,qua,Em casa,E,1,1,Chapecoense,51,,Reinaldo,4-2-3-1,Dyorgines José Padovani Andrade,Relatório da Partida,,13,3,,0,0,2021,Sao Paulo
21,2021-06-20,18:15,Série A,Rodada da semana 5,dom,Visitante,D,0,2,Santos,61,,Reinaldo,3-1-4-2,Savio Pereira,Relatório da Partida,,8,1,,0,0,2021,Sao Paulo
22,2021-06-23,19:00,Série A,Rodada da semana 6,qua,Em casa,E,2,2,Cuiabá,65,,Tiago Volpi,3-5-2,Ricardo Marques Ribeiro,Relatório da Partida,,15,7,,0,0,2021,Sao Paulo
23,2021-06-27,20:30,Série A,Rodada da semana 7,dom,Visitante,E,1,1,Ceará,63,,Dani Alves,3-1-4-2,Felipe Fernandes de Lima,Relatório da Partida,,10,2,,0,0,2021,Sao Paulo
24,2021-06-30,21:30,Série A,Rodada da semana 8,qua,Visitante,E,0,0,Corinthians,58,,Miranda,3-1-4-2,Leandro Pedro Vuaden,Relatório da Partida,,8,3,,0,0,2021,Sao Paulo
25,2021-07-04,18:15,Série A,Rodada da semana 9,dom,Em casa,D,1,2,Bragantino,48,,Miranda,3-4-1-2,Anderson Daronco,Relatório da Partida,,9,6,,0,0,2021,Sao Paulo
26,2021-07-07,21:30,Série A,Rodada da semana 10,qua,Visitante,V,2,0,Internacional,49,,Dani Alves,3-1-4-2,Bruno Arleu de Araujo,Relatório da Partida,,11,5,,0,0,2021,Sao Paulo
27,2021-07-10,19:00,Série A,Rodada da semana 11,sáb,Em casa,V,1,0,Bahia,62,,Reinaldo,3-1-4-2,Marcelo de Lima Henrique,Relatório da Partida,,15,6,,0,0,2021,Sao Paulo
29,2021-07-17,17:00,Série A,Rodada da semana 12,sáb,Em casa,D,0,1,Fortaleza,58,,Reinaldo,3-1-4-2,Savio Pereira,Relatório da Partida,,10,3,,0,0,2021,Sao Paulo
31,2021-07-25,16:00,Série A,Rodada da semana 13,dom,Visitante,D,1,5,Flamengo,43,,Miranda,3-5-1-1,Felipe Fernandes de Lima,Relatório da Partida,,18,6,,0,0,2021,Sao Paulo
32,2021-07-31,19:00,Série A,Rodada da semana 14,sáb,Em casa,E,0,0,Palmeiras,53,,Miranda,4-4-2,Luiz Flávio de Oliveira,Relatório da Partida,,12,3,,0,0,2021,Sao Paulo
33,2021-08-07,18:00,Série A,Rodada da semana 15,sáb,Visitante,V,2,1,Atl Paranaense,49,,Miranda,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,11,4,,1,1,2021,Sao Paulo
35,2021-08-14,21:00,Série A,Rodada da semana 16,sáb,Em casa,V,2,1,Grêmio,64,,Miranda,3-4-1-2,Braulio da Silva Machado,Relatório da Partida,,12,6,,0,0,2021,Sao Paulo
37,2021-08-22,20:30,Série A,Rodada da semana 17,dom,Visitante,V,1,0,Sport Recife,52,,Miranda,4-1-3-2,Paulo Roberto Alves Júnior,Relatório da Partida,,12,3,,0,0,2021,Sao Paulo
38,2021-08-29,16:00,Série A,Rodada da semana 18,dom,Visitante,E,1,1,Juventude,61,,Miranda,3-4-1-2,Antonio Dib Moraes de Sousa,Relatório da Partida,,7,4,,1,1,2021,Sao Paulo
39,2021-09-12,20:30,Série A,Rodada da semana 20,dom,Visitante,D,1,2,Fluminense,58,,Miranda,3-4-1-2,Jefferson Ferreira de Moraes,Relatório da Partida,,8,7,,1,1,2021,Sao Paulo
40,2021-09-19,16:00,Série A,Rodada da semana 21,dom,Em casa,V,2,1,Atl Goianiense,52,,Reinaldo,4-3-3,Caio Max Augusto Vieira,Relatório da Partida,,12,5,,0,0,2021,Sao Paulo
41,2021-09-22,20:30,Série A,Rodada da semana 19,qua,Em casa,E,0,0,América (MG),59,,Miranda,4-3-1-2,Braulio da Silva Machado,Relatório da Partida,,6,2,,0,0,2021,Sao Paulo
42,2021-09-25,21:00,Série A,Rodada da semana 22,sáb,Em casa,E,0,0,Atlético Mineiro,50,,Miranda,3-4-1-2,Wilton Sampaio,Relatório da Partida,,7,0,,0,0,2021,Sao Paulo
43,2021-10-03,16:00,Série A,Rodada da semana 23,dom,Visitante,E,1,1,Chapecoense,62,,Miranda,3-4-3,Marielson Alves Silva,Relatório da Partida,,17,8,,0,0,2021,Sao Paulo
44,2021-10-07,18:30,Série A,Rodada da semana 24,qui,Em casa,E,1,1,Santos,60,5.529,Miranda,4-2-3-1,Raphael Claus,Relatório da Partida,,14,3,,1,1,2021,Sao Paulo
45,2021-10-11,19:00,Série A,Rodada da semana 25,seg,Visitante,E,0,0,Cuiabá,65,13.007,Miranda,4-2-3-1,Anderson Daronco,Relatório da Partida,,9,2,,0,0,2021,Sao Paulo
46,2021-10-14,19:00,Série A,Rodada da semana 26,qui,Em casa,E,1,1,Ceará,64,9.271,Miranda,4-1-3-2,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,23,8,,0,0,2021,Sao Paulo
47,2021-10-18,20:00,Série A,Rodada da semana 27,seg,Em casa,V,1,0,Corinthians,46,23.874,Tiago Volpi,4-1-3-2,Leandro Pedro Vuaden,Relatório da Partida,,8,2,,0,0,2021,Sao Paulo
48,2021-10-24,18:15,Série A,Rodada da semana 28,dom,Visitante,D,0,1,Bragantino,56,4.345,Miranda,4-4-2◆,Felipe Fernandes de Lima,Relatório da Partida,,15,5,,0,0,2021,Sao Paulo
49,2021-10-31,18:15,Série A,Rodada da semana 29,dom,Em casa,V,1,0,Internacional,53,19.867,Miranda,5-3-2,André Luiz de Freitas Castro,Relatório da Partida,,21,8,,0,0,2021,Sao Paulo
50,2021-11-07,18:15,Série A,Rodada da semana 30,dom,Visitante,D,0,1,Bahia,57,18.178,Miranda,3-5-2,Savio Pereira,Relatório da Partida,,8,3,,0,0,2021,Sao Paulo
51,2021-11-10,21:30,Série A,Rodada da semana 31,qua,Visitante,E,1,1,Fortaleza,59,16.261,Miranda,3-1-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,11,3,,0,0,2021,Sao Paulo
52,2021-11-14,16:00,Série A,Rodada da semana 32,dom,Em casa,D,0,4,Flamengo,41,47.855,Miranda,4-3-1-2,Leandro Pedro Vuaden,Relatório da Partida,,6,3,,0,0,2021,Sao Paulo
53,2021-11-17,20:30,Série A,Rodada da semana 33,qua,Visitante,V,2,0,Palmeiras,44,35.572,Miranda,4-3-3,Marcelo de Lima Henrique,Relatório da Partida,,16,6,,0,0,2021,Sao Paulo
54,2021-11-24,21:30,Série A,Rodada da semana 34,qua,Em casa,E,0,0,Atl Paranaense,71,43.391,Miranda,4-4-2,Leandro Pedro Vuaden,Relatório da Partida,,20,2,,0,0,2021,Sao Paulo
55,2021-11-27,21:30,Série A,Rodada da semana 36,sáb,Em casa,V,2,0,Sport Recife,50,35.679,Miranda,4-4-2,Heber Roberto Lopes,Relatório da Partida,,20,9,,0,0,2021,Sao Paulo
56,2021-12-02,20:00,Série A,Rodada da semana 35,qui,Visitante,D,0,3,Grêmio,55,8.517,Miranda,4-5-1,Savio Pereira,Relatório da Partida,,5,1,,0,0,2021,Sao Paulo
57,2021-12-06,19:00,Série A,Rodada da semana 37,seg,Em casa,V,3,1,Juventude,54,40.442,Miranda,4-3-3,Braulio da Silva Machado,Relatório da Partida,,13,6,,0,0,2021,Sao Paulo
58,2021-12-09,21:30,Série A,Rodada da semana 38,qui,Visitante,D,0,2,América (MG),55,9.484,Reinaldo,3-4-1-2,Caio Max Augusto Vieira,Relatório da Partida,,11,2,,0,0,2021,Sao Paulo
0,2021-01-06,19:15,Série A,Rodada da semana 28,qua,Visitante,V,2,0,Botafogo (RJ),39,,Thiago Heleno,4-4-2,Rodrigo D'Alonso Ferreira,Relatório da Partida,,8,4,,0,0,2021,Atletico Paranaense
1,2021-01-09,19:00,Série A,Rodada da semana 29,sáb,Visitante,E,0,0,Coritiba,59,,Thiago Heleno,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,3,1,,0,0,2021,Atletico Paranaense
2,2021-01-17,16:00,Série A,Rodada da semana 30,dom,Em casa,E,1,1,São Paulo,41,,Thiago Heleno,4-2-3-1,Wilton Sampaio,Relatório da Partida,,8,3,,0,0,2021,Atletico Paranaense
3,2021-01-20,18:00,Série A,Rodada da semana 31,qua,Visitante,D,0,1,Bahia,60,,Thiago Heleno,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,12,2,,0,0,2021,Atletico Paranaense
4,2021-01-24,16:00,Série A,Rodada da semana 32,dom,Em casa,V,2,1,Flamengo,41,,Thiago Heleno,4-1-4-1,Leandro Pedro Vuaden,Relatório da Partida,,11,8,,0,0,2021,Atletico Paranaense
5,2021-01-31,16:00,Série A,Rodada da semana 33,dom,Visitante,V,2,0,Ceará,55,,Thiago Heleno,4-4-2,Rodrigo D'Alonso Ferreira,Relatório da Partida,,11,2,,0,0,2021,Atletico Paranaense
6,2021-02-04,21:00,Série A,Rodada da semana 34,qui,Em casa,E,0,0,Internacional,69,,,4-4-2,Ricardo Marques Ribeiro,Relatório da Partida,,13,4,,0,0,2021,Atletico Paranaense
7,2021-02-10,21:30,Série A,Rodada da semana 35,qua,Visitante,E,3,3,Corinthians,56,,Thiago Heleno,4-2-2-2,Jean Pierre Goncalves Lima,Relatório da Partida,,12,7,,0,0,2021,Atletico Paranaense
8,2021-02-14,18:15,Série A,Rodada da semana 36,dom,Em casa,V,2,1,Atl Goianiense,60,,Thiago Heleno,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,8,3,,0,0,2021,Atletico Paranaense
9,2021-02-21,18:15,Série A,Rodada da semana 37,dom,Visitante,D,0,1,Grêmio,50,,Thiago Heleno,4-2-2-2,Ricardo Marques Ribeiro,Relatório da Partida,,8,2,,0,0,2021,Atletico Paranaense
10,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Em casa,V,2,0,Sport Recife,56,,Jonathan Moreira,4-2-2-2,Flavio Rodrigues De Souza,Relatório da Partida,,18,8,,0,0,2021,Atletico Paranaense
17,2021-05-30,18:15,Série A,Rodada da semana 1,dom,Em casa,V,1,0,América (MG),56,,Thiago Heleno,4-2-3-1,Jefferson Ferreira de Moraes,Relatório da Partida,,11,5,,0,0,2021,Atletico Paranaense
18,2021-06-06,18:15,Série A,Rodada da semana 2,dom,Visitante,V,3,0,Juventude,42,,Thiago Heleno,4-4-2,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,11,5,,0,0,2021,Atletico Paranaense
19,2021-06-13,16:00,Série A,Rodada da semana 3,dom,Visitante,V,1,0,Grêmio,37,,Thiago Heleno,5-4-1,Ricardo Marques Ribeiro,Relatório da Partida,,9,4,,0,0,2021,Atletico Paranaense
20,2021-06-20,18:15,Série A,Rodada da semana 5,dom,Em casa,V,2,1,Atl Goianiense,49,,Thiago Heleno,5-4-1,Felipe Fernandes de Lima,Relatório da Partida,,12,3,,0,0,2021,Atletico Paranaense
21,2021-06-24,21:30,Série A,Rodada da semana 6,qui,Visitante,D,1,2,Bahia,30,,Thiago Heleno,5-4-1,Antonio Dib Moraes de Sousa,Relatório da Partida,,9,4,,0,0,2021,Atletico Paranaense
22,2021-06-27,20:00,Série A,Rodada da semana 7,dom,Em casa,E,2,2,Chapecoense,61,,Thiago Heleno,5-4-1,Vinicius Gomes do Amaral,Relatório da Partida,,18,5,,0,0,2021,Atletico Paranaense
23,2021-06-30,16:00,Série A,Rodada da semana 8,qua,Visitante,V,4,1,Fluminense,45,,Thiago Heleno,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,11,5,,1,1,2021,Atletico Paranaense
24,2021-07-03,19:00,Série A,Rodada da semana 9,sáb,Em casa,V,2,1,Fortaleza,41,,Thiago Heleno,4-2-3-1,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,16,8,,0,0,2021,Atletico Paranaense
25,2021-07-06,19:30,Série A,Rodada da semana 10,ter,Visitante,D,1,2,Santos,46,,Thiago Heleno,3-4-3,Vinicius Gomes do Amaral,Relatório da Partida,,11,2,,0,0,2021,Atletico Paranaense
26,2021-07-10,17:00,Série A,Rodada da semana 11,sáb,Em casa,E,2,2,Bragantino,54,,Thiago Heleno,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,22,6,,0,0,2021,Atletico Paranaense
28,2021-07-17,17:00,Série A,Rodada da semana 12,sáb,Visitante,D,0,1,Ceará,47,,Jádson,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,9,1,,0,0,2021,Atletico Paranaense
30,2021-07-25,18:15,Série A,Rodada da semana 13,dom,Em casa,V,2,1,Internacional,52,,Thiago Heleno,4-2-3-1,Thiago Luis Scarascati,Relatório da Partida,,11,4,,0,0,2021,Atletico Paranaense
31,2021-08-01,16:00,Série A,Rodada da semana 14,dom,Visitante,D,0,2,Atlético Mineiro,39,,Thiago Heleno,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,8,1,,0,0,2021,Atletico Paranaense
32,2021-08-07,18:00,Série A,Rodada da semana 15,sáb,Em casa,D,1,2,São Paulo,51,,Thiago Heleno,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,15,6,,0,0,2021,Atletico Paranaense
34,2021-08-15,17:15,Série A,Rodada da semana 16,dom,Visitante,D,0,1,Cuiabá,61,,Santos,4-2-3-1,Alisson Sidnei Furtado,Relatório da Partida,,9,1,,0,0,2021,Atletico Paranaense
36,2021-08-22,16:00,Série A,Rodada da semana 17,dom,Em casa,D,0,1,Corinthians,44,,,4-2-3-1,Wilton Sampaio,Relatório da Partida,,16,4,,0,0,2021,Atletico Paranaense
37,2021-08-28,21:00,Série A,Rodada da semana 18,sáb,Visitante,D,1,2,Palmeiras,51,,Santos,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,11,4,,0,0,2021,Atletico Paranaense
38,2021-09-05,18:15,Série A,Rodada da semana 19,dom,Em casa,E,0,0,Sport Recife,58,,Thiago Heleno,4-2-3-1,Denis Ribeiro Serafim,Relatório da Partida,,16,3,,0,0,2021,Atletico Paranaense
39,2021-09-11,16:00,Série A,Rodada da semana 20,sáb,Visitante,D,0,2,América (MG),45,,Santos,4-4-2,Marielson Alves Silva,Relatório da Partida,,7,1,,0,0,2021,Atletico Paranaense
40,2021-09-18,18:45,Série A,Rodada da semana 21,sáb,Em casa,V,2,1,Juventude,60,,Santos,3-4-3,Leo Simão Holanda,Relatório da Partida,,27,7,,1,1,2021,Atletico Paranaense
42,2021-09-26,18:15,Série A,Rodada da semana 22,dom,Em casa,V,4,2,Grêmio,54,,Thiago Heleno,3-4-3,Luiz Flávio de Oliveira,Relatório da Partida,,16,5,,0,0,2021,Atletico Paranaense
44,2021-10-03,16:00,Série A,Rodada da semana 23,dom,Visitante,D,0,3,Flamengo,28,,Santos,3-4-3,Savio Pereira,Relatório da Partida,,9,2,,0,0,2021,Atletico Paranaense
45,2021-10-06,19:00,Série A,Rodada da semana 24,qua,Visitante,V,2,0,Atl Goianiense,40,1.5,Santos,3-4-3,Wagner do Nascimento Magalhaes,Relatório da Partida,,12,4,,0,0,2021,Atletico Paranaense
46,2021-10-09,19:00,Série A,Rodada da semana 25,sáb,Em casa,D,0,2,Bahia,59,3.27,Thiago Heleno,3-4-3,Marcelo de Lima Henrique,Relatório da Partida,,16,3,,0,0,2021,Atletico Paranaense
47,2021-10-13,19:00,Série A,Rodada da semana 26,qua,Visitante,E,1,1,Chapecoense,62,935.0,Thiago Heleno,3-4-3,Luiz Flávio de Oliveira,Relatório da Partida,,14,3,,0,0,2021,Atletico Paranaense
48,2021-10-17,16:00,Série A,Rodada da semana 27,dom,Em casa,D,0,1,Fluminense,52,1.486,Santos,3-4-3,Felipe Fernandes de Lima,Relatório da Partida,,16,6,,0,0,2021,Atletico Paranaense
49,2021-10-23,19:15,Série A,Rodada da semana 28,sáb,Visitante,D,0,3,Fortaleza,46,7.011,Zé Ivaldo,4-2-3-1,Denis Ribeiro Serafim,Relatório da Partida,,13,4,,0,0,2021,Atletico Paranaense
50,2021-10-30,17:00,Série A,Rodada da semana 29,sáb,Em casa,D,0,1,Santos,67,7.196,Thiago Heleno,3-4-3,Leandro Pedro Vuaden,Relatório da Partida,,29,6,,0,0,2021,Atletico Paranaense
51,2021-11-02,16:00,Série A,Rodada da semana 4,ter,Em casa,E,2,2,Flamengo,57,,Thiago Heleno,3-4-3,Marielson Alves Silva,Relatório da Partida,,21,5,,0,0,2021,Atletico Paranaense
52,2021-11-07,16:00,Série A,Rodada da semana 30,dom,Visitante,V,2,0,Bragantino,42,1.701,Thiago Heleno,3-4-3,Anderson Daronco,Relatório da Partida,,8,5,,0,0,2021,Atletico Paranaense
53,2021-11-10,18:30,Série A,Rodada da semana 31,qua,Em casa,V,2,1,Ceará,52,9.943,Thiago Heleno,3-4-3,Wilton Sampaio,Relatório da Partida,,13,4,,0,0,2021,Atletico Paranaense
54,2021-11-13,19:00,Série A,Rodada da semana 32,sáb,Visitante,D,1,2,Internacional,53,8.623,Thiago Heleno,3-4-3,Ramon Abatti Abel,Relatório da Partida,,10,1,,0,0,2021,Atletico Paranaense
55,2021-11-16,16:00,Série A,Rodada da semana 33,ter,Em casa,D,0,1,Atlético Mineiro,44,6.233,Márcio Azevedo,3-5-2,Savio Pereira,Relatório da Partida,,8,1,,0,0,2021,Atletico Paranaense
57,2021-11-24,21:30,Série A,Rodada da semana 34,qua,Visitante,E,0,0,São Paulo,29,43.391,Thiago Heleno,3-4-3,Leandro Pedro Vuaden,Relatório da Partida,,3,0,,0,0,2021,Atletico Paranaense
58,2021-11-28,16:00,Série A,Rodada da semana 36,dom,Visitante,D,0,1,Corinthians,34,37.309,Thiago Heleno,3-4-3,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,11,2,,0,0,2021,Atletico Paranaense
59,2021-12-03,19:00,Série A,Rodada da semana 35,sex,Em casa,V,1,0,Cuiabá,65,17.523,Thiago Heleno,3-4-3,Braulio da Silva Machado,Relatório da Partida,,19,3,,0,0,2021,Atletico Paranaense
60,2021-12-06,19:00,Série A,Rodada da semana 37,seg,Em casa,E,0,0,Palmeiras,72,18.232,Thiago Heleno,3-4-3,Wagner do Nascimento Magalhaes,Relatório da Partida,,22,4,,0,0,2021,Atletico Paranaense
61,2021-12-09,21:30,Série A,Rodada da semana 38,qui,Visitante,E,1,1,Sport Recife,38,4.215,Márcio Azevedo,3-4-3,Ramon Abatti Abel,Relatório da Partida,,7,4,,0,0,2021,Atletico Paranaense
6,2021-05-29,18:00,Série A,Rodada da semana 1,sáb,Em casa,E,2,2,Juventude,59,,Anderson Conceição,4-3-3,Denis Ribeiro Serafim,Relatório da Partida,,14,2,,0,0,2021,Cuiaba
7,2021-06-06,11:00,Série A,Rodada da semana 2,dom,Visitante,D,0,1,Fluminense,55,,Walter,4-2-3-1,Edina Alves Batista,Relatório da Partida,,10,4,,0,0,2021,Cuiaba
8,2021-06-17,16:00,Série A,Rodada da semana 4,qui,Visitante,E,0,0,América (MG),43,,Walter,4-3-3,Antonio Dib Moraes de Sousa,Relatório da Partida,,8,3,,0,0,2021,Cuiaba
9,2021-06-23,19:00,Série A,Rodada da semana 6,qua,Visitante,E,2,2,São Paulo,35,,Walter,4-5-1,Ricardo Marques Ribeiro,Relatório da Partida,,5,3,,0,0,2021,Cuiaba
10,2021-06-27,20:30,Série A,Rodada da semana 7,dom,Visitante,E,0,0,Sport Recife,55,,Walter,4-1-4-1,Marielson Alves Silva,Relatório da Partida,,12,3,,0,0,2021,Cuiaba
11,2021-07-01,19:00,Série A,Rodada da semana 8,qui,Em casa,D,0,2,Flamengo,44,,Walter,4-5-1,Rodolpho Toski Marques,Relatório da Partida,,9,2,,0,0,2021,Cuiaba
12,2021-07-04,17:15,Série A,Rodada da semana 9,dom,Em casa,D,0,1,Atlético Mineiro,60,,Walter,4-4-2,Savio Pereira,Relatório da Partida,,11,4,,0,0,2021,Cuiaba
13,2021-07-07,18:00,Série A,Rodada da semana 10,qua,Visitante,E,1,1,Bragantino,47,,Uillian Correia,4-2-3-1,Douglas Schwengber da Silva,Relatório da Partida,,9,2,,0,0,2021,Cuiaba
14,2021-07-11,17:15,Série A,Rodada da semana 11,dom,Em casa,E,2,2,Ceará,42,,Uillian Correia,4-4-2,Edina Alves Batista,Relatório da Partida,,11,3,,0,0,2021,Cuiaba
15,2021-07-18,11:00,Série A,Rodada da semana 12,dom,Visitante,V,3,2,Chapecoense,59,,Uillian Correia,4-2-3-1,Jefferson Ferreira de Moraes,Relatório da Partida,,11,6,,0,0,2021,Cuiaba
16,2021-07-21,18:00,Série A,Rodada da semana 3,qua,Em casa,V,2,1,Atl Goianiense,56,,Uillian Correia,4-4-2,Dyorgines José Padovani Andrade,Relatório da Partida,,20,7,,0,0,2021,Cuiaba
17,2021-07-26,19:00,Série A,Rodada da semana 13,seg,Em casa,D,1,2,Corinthians,52,,Uillian Correia,4-4-2,Ramon Abatti Abel,Relatório da Partida,,16,7,,0,0,2021,Cuiaba
18,2021-07-31,20:00,Série A,Rodada da semana 14,sáb,Visitante,E,0,0,Internacional,42,,Walter,4-4-2,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,13,4,,0,0,2021,Cuiaba
19,2021-08-07,20:00,Série A,Rodada da semana 15,sáb,Em casa,E,1,1,Bahia,41,,Walter,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,11,2,,0,0,2021,Cuiaba
20,2021-08-15,17:15,Série A,Rodada da semana 16,dom,Em casa,V,1,0,Atl Paranaense,39,,Walter,4-4-2,Alisson Sidnei Furtado,Relatório da Partida,,12,2,,0,0,2021,Cuiaba
21,2021-08-18,18:00,Série A,Rodada da semana 5,qua,Em casa,D,0,1,Grêmio,53,,Walter,4-4-2,Leo Simão Holanda,Relatório da Partida,,10,2,,0,0,2021,Cuiaba
22,2021-08-22,11:00,Série A,Rodada da semana 17,dom,Visitante,V,2,0,Palmeiras,34,,Walter,4-4-2,Anderson Daronco,Relatório da Partida,,9,4,,0,0,2021,Cuiaba
23,2021-08-30,21:30,Série A,Rodada da semana 18,seg,Visitante,E,0,0,Fortaleza,36,,Walter,4-4-2,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,11,5,,0,0,2021,Cuiaba
24,2021-09-04,20:00,Série A,Rodada da semana 19,sáb,Em casa,V,2,1,Santos,36,,Walter,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,14,5,,0,0,2021,Cuiaba
25,2021-09-11,17:00,Série A,Rodada da semana 20,sáb,Visitante,V,2,1,Juventude,38,,Walter,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,3,1,,0,0,2021,Cuiaba
26,2021-09-20,19:00,Série A,Rodada da semana 21,seg,Em casa,E,2,2,Fluminense,58,,Walter,4-2-3-1,Ramon Abatti Abel,Relatório da Partida,,7,3,,1,1,2021,Cuiaba
27,2021-09-26,20:30,Série A,Rodada da semana 22,dom,Visitante,E,0,0,Atl Goianiense,43,,Walter,4-4-2,Marielson Alves Silva,Relatório da Partida,,6,2,,0,0,2021,Cuiaba
28,2021-10-02,16:00,Série A,Rodada da semana 23,sáb,Em casa,D,0,2,América (MG),53,,Walter,4-2-3-1,Rafael Traci,Relatório da Partida,,14,3,,0,0,2021,Cuiaba
29,2021-10-06,21:30,Série A,Rodada da semana 24,qua,Visitante,E,2,2,Grêmio,38,4.488,Walter,4-4-2,Wilton Sampaio,Relatório da Partida,,5,2,,0,0,2021,Cuiaba
30,2021-10-11,19:00,Série A,Rodada da semana 25,seg,Em casa,E,0,0,São Paulo,35,13.007,Walter,4-4-2,Anderson Daronco,Relatório da Partida,,15,6,,0,0,2021,Cuiaba
31,2021-10-14,18:00,Série A,Rodada da semana 26,qui,Em casa,V,1,0,Sport Recife,55,3.054,Walter,4-4-2,Leandro Pedro Vuaden,Relatório da Partida,,16,8,,1,1,2021,Cuiaba
32,2021-10-17,20:30,Série A,Rodada da semana 27,dom,Visitante,E,0,0,Flamengo,30,9.437,Walter,4-4-2,Flavio Rodrigues De Souza,Relatório da Partida,,2,0,,0,0,2021,Cuiaba
33,2021-10-24,16:00,Série A,Rodada da semana 28,dom,Visitante,D,1,2,Atlético Mineiro,47,30.501,Walter,4-4-2,Savio Pereira,Relatório da Partida,,7,2,,0,0,2021,Cuiaba
34,2021-11-01,19:00,Série A,Rodada da semana 29,seg,Em casa,V,1,0,Bragantino,58,6.428,Walter,4-4-2◆,Jefferson Ferreira de Moraes,Relatório da Partida,,20,6,,0,0,2021,Cuiaba
35,2021-11-04,20:00,Série A,Rodada da semana 31,qui,Em casa,E,0,0,Chapecoense,56,6.336,Walter,4-3-3,Ricardo Marques Ribeiro,Relatório da Partida,,16,3,,0,0,2021,Cuiaba
36,2021-11-07,20:30,Série A,Rodada da semana 30,dom,Visitante,D,0,1,Ceará,50,21.735,Walter,4-4-2,Heber Roberto Lopes,Relatório da Partida,,7,1,,0,0,2021,Cuiaba
37,2021-11-13,21:00,Série A,Rodada da semana 32,sáb,Visitante,D,2,3,Corinthians,46,38.474,Walter,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,9,6,,0,0,2021,Cuiaba
38,2021-11-17,18:00,Série A,Rodada da semana 33,qua,Em casa,V,1,0,Internacional,49,7.75,Walter,4-3-3,Paulo Roberto Alves Júnior,Relatório da Partida,,21,5,,1,1,2021,Cuiaba
39,2021-11-21,19:00,Série A,Rodada da semana 34,dom,Visitante,E,0,0,Bahia,45,19.79,Walter,4-4-2,Raphael Claus,Relatório da Partida,,8,0,,0,0,2021,Cuiaba
40,2021-11-30,21:00,Série A,Rodada da semana 36,ter,Em casa,D,1,3,Palmeiras,59,26.612,Walter,4-4-2,Paulo Roberto Alves Júnior,Relatório da Partida,,21,6,,0,0,2021,Cuiaba
41,2021-12-03,19:00,Série A,Rodada da semana 35,sex,Visitante,D,0,1,Atl Paranaense,36,17.523,Walter,4-1-4-1,Braulio da Silva Machado,Relatório da Partida,,8,1,,0,0,2021,Cuiaba
42,2021-12-06,19:00,Série A,Rodada da semana 37,seg,Em casa,V,1,0,Fortaleza,36,15.923,Walter,4-4-1-1,Heber Roberto Lopes,Relatório da Partida,,8,1,,1,1,2021,Cuiaba
43,2021-12-09,21:30,Série A,Rodada da semana 38,qui,Visitante,E,1,1,Santos,39,12.444,Walter,4-4-2,Wagner do Nascimento Magalhaes,Relatório da Partida,,8,3,,0,0,2021,Cuiaba
6,2021-05-29,18:00,Série A,Rodada da semana 1,sáb,Visitante,E,2,2,Cuiabá,41,,João Paulo,4-2-3-1,Denis Ribeiro Serafim,Relatório da Partida,,7,3,,0,0,2021,Juventude
7,2021-06-06,18:15,Série A,Rodada da semana 2,dom,Em casa,D,0,3,Atl Paranaense,59,,Rafael Forster,4-2-3-1,Paulo Cesar Zanovelli da Silva,Relatório da Partida,,14,1,,0,0,2021,Juventude
8,2021-06-12,19:00,Série A,Rodada da semana 3,sáb,Visitante,E,0,0,Santos,25,,Marcelo Carné,4-4-2,Alexandre Vargas Tavares de Jesus,Relatório da Partida,,2,0,,0,0,2021,Juventude
